order_detail_id,order_id,book_id,quantity,price,total_amount,customer_id,author_id,order_date,categories
5435,1831,877,4,6.04,24.16,795,721,10/2/2022,Fiction
5436,1831,1554,1,14.42,14.42,795,110,10/2/2022,Fantasy
5437,1831,40,5,43.02,215.1,795,641,10/2/2022,Science Fiction
5438,1832,1103,3,10.49,31.47,1539,407,5/6/2024,Mystery
5439,1832,1869,3,47.28,141.84,1539,95,5/6/2024,Fiction
5440,1832,97,5,28.23,141.15,1539,650,5/6/2024,Science Fiction
5441,1832,946,4,10.56,42.24,1539,745,5/6/2024,Science Fiction
5442,1832,363,5,18.97,94.85,1539,612,5/6/2024,Mystery
5443,1833,134,4,34.8,139.2,1808,594,7/16/2024,Mystery
5444,1834,536,1,11.7,11.7,1322,479,6/12/2024,Mystery
5445,1834,1791,3,26.36,79.08,1322,607,6/12/2024,Mystery
5446,1834,179,1,17.26,17.26,1322,477,6/12/2024,Romance
5447,1835,2168,2,39.58,79.16,1539,465,11/21/2023,Romance
5448,1835,1610,5,14.37,71.85,1539,375,11/21/2023,Science Fiction
5449,1835,524,2,11.17,22.34,1539,397,11/21/2023,Mystery
5450,1835,1336,2,15.62,31.24,1539,368,11/21/2023,Fiction
5451,1836,2214,3,32.48,97.44,1043,361,6/12/2024,Fantasy
5452,1836,2089,4,14.12,56.48,1043,602,6/12/2024,Non-Fiction
5453,1836,1108,4,47.89,191.56,1043,672,6/12/2024,Romance
5454,1837,2066,2,44.38,88.76,767,557,12/12/2022,Science Fiction
5455,1838,918,5,13.2,66,1022,719,6/11/2023,Fiction
5456,1839,1681,3,7.09,21.27,1063,332,2/7/2023,Fantasy
5457,1839,1124,4,8.35,33.4,1063,121,2/7/2023,Fantasy
5458,1839,768,2,37.88,75.76,1063,798,2/7/2023,Fiction
5459,1839,40,2,43.02,86.04,1063,641,2/7/2023,Science Fiction
5460,1839,271,2,17.75,35.5,1063,349,2/7/2023,Mystery
5461,1840,2014,2,25.39,50.78,951,589,3/31/2024,Non-Fiction
5462,1840,60,3,41.52,124.56,951,804,3/31/2024,Fantasy
5463,1841,7,2,18.23,36.46,367,460,7/25/2023,Mystery
5464,1841,893,1,30.34,30.34,367,87,7/25/2023,Non-Fiction
5465,1841,250,1,48.63,48.63,367,651,7/25/2023,Fantasy
5466,1842,2126,4,33.41,133.64,660,311,12/17/2023,Mystery
5467,1843,1195,4,43.47,173.88,1460,518,11/21/2022,Fantasy
5468,1843,1858,2,48.06,96.12,1460,653,11/21/2022,Science Fiction
5469,1844,456,5,37.72,188.6,766,640,7/21/2023,Non-Fiction
5470,1844,20,1,33.93,33.93,766,74,7/21/2023,Mystery
5471,1844,2115,5,43.13,215.65,766,206,7/21/2023,Mystery
5472,1844,369,1,35.25,35.25,766,438,7/21/2023,Science Fiction
5473,1844,1033,1,45.14,45.14,766,169,7/21/2023,Mystery
5474,1845,11,1,32.55,32.55,1077,368,12/29/2022,Science Fiction
5475,1845,379,4,43.19,172.76,1077,111,12/29/2022,Science Fiction
5476,1845,624,2,14.77,29.54,1077,489,12/29/2022,Romance
5477,1845,569,4,44.67,178.68,1077,479,12/29/2022,Fantasy
5478,1846,1871,5,43.67,218.35,1423,123,1/21/2024,Fiction
5479,1846,2179,5,14.43,72.15,1423,117,1/21/2024,Non-Fiction
5480,1847,184,4,14.72,58.88,990,407,5/27/2024,Romance
5481,1847,37,5,25.12,125.6,990,115,5/27/2024,Science Fiction
5482,1847,1380,3,31.42,94.26,990,762,5/27/2024,Fiction
5483,1847,2226,1,6.9,6.9,990,585,5/27/2024,Non-Fiction
5484,1848,1742,4,17.94,71.76,1466,727,9/16/2023,Fiction
5485,1848,1057,4,47.76,191.04,1466,151,9/16/2023,Fiction
5486,1848,1004,1,43.24,43.24,1466,146,9/16/2023,Fiction
5487,1848,208,1,20.54,20.54,1466,764,9/16/2023,Mystery
5488,1848,2110,3,10.62,31.86,1466,504,9/16/2023,Romance
5489,1849,1021,4,15.22,60.88,1014,12,10/20/2023,Science Fiction
5490,1849,487,1,28.31,28.31,1014,539,10/20/2023,Mystery
5491,1850,1826,1,26.45,26.45,971,798,10/12/2022,Science Fiction
5492,1850,394,5,39.21,196.05,971,280,10/12/2022,Non-Fiction
5493,1851,1304,1,21.12,21.12,550,760,7/5/2024,Romance
5494,1852,1513,3,49.9,149.7,1191,320,10/25/2023,Fantasy
5495,1852,1351,5,10.98,54.9,1191,339,10/25/2023,Romance
5496,1852,580,5,23.32,116.6,1191,132,10/25/2023,Fiction
5497,1852,1266,2,13,26,1191,70,10/25/2023,Mystery
5498,1852,75,2,19.05,38.1,1191,159,10/25/2023,Non-Fiction
5499,1853,50,1,39.22,39.22,822,217,11/14/2023,Mystery
5500,1853,1487,2,31.99,63.98,822,553,11/14/2023,Non-Fiction
5501,1853,1327,2,17.46,34.92,822,38,11/14/2023,Mystery
5502,1854,1692,4,39.81,159.24,1307,317,12/16/2022,Romance
5503,1854,123,4,37.18,148.72,1307,261,12/16/2022,Fiction
5504,1854,1318,4,42.95,171.8,1307,447,12/16/2022,Science Fiction
5505,1855,1026,3,40.69,122.07,1620,104,9/18/2023,Fantasy
5506,1855,1120,4,47.65,190.6,1620,573,9/18/2023,Non-Fiction
5507,1855,1770,4,41.96,167.84,1620,320,9/18/2023,Science Fiction
5508,1855,608,1,19.12,19.12,1620,286,9/18/2023,Mystery
5509,1855,392,1,17.96,17.96,1620,691,9/18/2023,Fiction
5510,1856,566,3,16.91,50.73,1196,631,1/22/2023,Fantasy
5511,1856,66,2,12.16,24.32,1196,550,1/22/2023,Fantasy
5512,1856,2209,1,19.95,19.95,1196,450,1/22/2023,Romance
5513,1856,2077,2,36.4,72.8,1196,357,1/22/2023,Science Fiction
5514,1856,565,2,18.76,37.52,1196,100,1/22/2023,Fiction
5515,1857,1830,5,8.31,41.55,1331,320,5/12/2024,Mystery
5516,1857,1184,1,44.71,44.71,1331,30,5/12/2024,Romance
5517,1857,612,4,29.89,119.56,1331,588,5/12/2024,Romance
5518,1857,577,1,30.33,30.33,1331,200,5/12/2024,Science Fiction
5519,1857,2175,3,43.13,129.39,1331,702,5/12/2024,Science Fiction
5520,1858,287,4,33.57,134.28,75,390,10/24/2022,Science Fiction
5521,1858,1074,3,16.44,49.32,75,340,10/24/2022,Romance
5522,1858,557,4,16.76,67.04,75,310,10/24/2022,Fantasy
5523,1858,932,3,16.91,50.73,75,230,10/24/2022,Science Fiction
5524,1858,790,4,9.24,36.96,75,434,10/24/2022,Fantasy
5525,1859,655,2,9.43,18.86,425,721,2/13/2024,Science Fiction
5526,1859,1411,4,21.28,85.12,425,597,2/13/2024,Science Fiction
5527,1859,72,1,49.34,49.34,425,389,2/13/2024,Fiction
5528,1860,358,2,43.27,86.54,450,63,2/28/2023,Fantasy
5529,1860,388,5,24.46,122.3,450,221,2/28/2023,Fantasy
5530,1860,572,5,18.37,91.85,450,50,2/28/2023,Fiction
5531,1861,440,5,48.42,242.1,1833,742,10/9/2022,Romance
5532,1861,476,4,25.73,102.92,1833,723,10/9/2022,Fantasy
5533,1861,285,2,36.47,72.94,1833,347,10/9/2022,Mystery
5534,1862,1418,5,27.27,136.35,416,387,9/28/2023,Mystery
5535,1862,74,3,35.11,105.33,416,749,9/28/2023,Mystery
5536,1862,1629,1,49.1,49.1,416,396,9/28/2023,Non-Fiction
5537,1863,250,4,48.63,194.52,926,651,8/4/2024,Fantasy
5538,1864,709,2,19.56,39.12,1768,665,3/27/2023,Science Fiction
5539,1864,227,3,22.73,68.19,1768,232,3/27/2023,Mystery
5540,1864,1747,4,14.36,57.44,1768,513,3/27/2023,Non-Fiction
5541,1864,97,1,28.23,28.23,1768,650,3/27/2023,Science Fiction
5542,1864,350,2,40.75,81.5,1768,16,3/27/2023,Science Fiction
5543,1865,993,5,31.32,156.6,481,58,7/3/2024,Non-Fiction
5544,1865,588,4,27.54,110.16,481,522,7/3/2024,Mystery
5545,1865,355,1,15.74,15.74,481,463,7/3/2024,Mystery
5546,1865,368,2,38.09,76.18,481,409,7/3/2024,Fantasy
5547,1865,822,2,33.15,66.3,481,361,7/3/2024,Fantasy
5548,1866,1750,1,15.02,15.02,811,693,3/10/2023,Non-Fiction
5549,1866,1438,1,11.63,11.63,811,769,3/10/2023,Mystery
5550,1866,513,1,49.11,49.11,811,282,3/10/2023,Romance
5551,1866,1084,5,11.96,59.8,811,519,3/10/2023,Fantasy
5552,1866,1533,1,8.63,8.63,811,347,3/10/2023,Romance
5553,1867,1759,4,12.56,50.24,448,121,2/1/2024,Science Fiction
5554,1867,1332,2,16.5,33,448,11,2/1/2024,Romance
5555,1867,1060,3,49.87,149.61,448,446,2/1/2024,Non-Fiction
5556,1867,1564,1,10.26,10.26,448,222,2/1/2024,Mystery
5557,1868,728,2,24.09,48.18,627,545,9/7/2022,Mystery
5558,1868,1802,4,6.35,25.4,627,92,9/7/2022,Mystery
5559,1868,897,3,34.42,103.26,627,402,9/7/2022,Science Fiction
5560,1869,104,1,12.51,12.51,871,597,10/22/2023,Mystery
5561,1869,361,3,18.09,54.27,871,68,10/22/2023,Non-Fiction
5562,1869,970,1,33.72,33.72,871,382,10/22/2023,Romance
5563,1869,1499,4,16.99,67.96,871,448,10/22/2023,Fantasy
5564,1870,1267,4,10.04,40.16,1821,550,2/7/2024,Fantasy
5565,1870,610,3,19.94,59.82,1821,722,2/7/2024,Fantasy
5566,1871,1433,5,48.04,240.2,773,81,6/5/2024,Romance
5567,1871,1728,1,36.17,36.17,773,7,6/5/2024,Fiction
5568,1872,1679,5,13.9,69.5,1171,513,9/1/2023,Fiction
5569,1872,693,2,19.19,38.38,1171,419,9/1/2023,Non-Fiction
5570,1872,1302,1,32.24,32.24,1171,6,9/1/2023,Mystery
5571,1872,517,4,8.95,35.8,1171,36,9/1/2023,Non-Fiction
5572,1873,1615,4,10.93,43.72,322,746,4/21/2024,Fiction
5573,1873,16,5,43.62,218.1,322,297,4/21/2024,Fiction
5574,1874,1714,4,38.1,152.4,1726,112,7/30/2024,Mystery
5575,1874,1439,4,27.04,108.16,1726,819,7/30/2024,Fantasy
5576,1874,626,2,31.25,62.5,1726,92,7/30/2024,Romance
5577,1874,1131,1,27.44,27.44,1726,798,7/30/2024,Fiction
5578,1875,1811,4,12.78,51.12,767,369,11/30/2022,Fantasy
5579,1875,1811,5,12.78,63.9,767,369,11/30/2022,Fantasy
5580,1875,1105,5,19.12,95.6,767,624,11/30/2022,Science Fiction
5581,1875,1202,4,10.51,42.04,767,670,11/30/2022,Fiction
5582,1875,1914,1,41.97,41.97,767,606,11/30/2022,Fiction
5583,1876,247,2,7.76,15.52,522,276,8/25/2024,Mystery
5584,1876,1482,1,25.49,25.49,522,756,8/25/2024,Science Fiction
5585,1877,1691,1,8.25,8.25,1128,788,2/24/2024,Romance
5586,1878,1243,5,42.92,214.6,174,257,9/28/2023,Non-Fiction
5587,1878,1980,3,28.64,85.92,174,754,9/28/2023,Fiction
5588,1878,597,2,16.65,33.3,174,152,9/28/2023,Romance
5589,1878,964,3,28.58,85.74,174,365,9/28/2023,Fantasy
5590,1878,1114,2,37.15,74.3,174,37,9/28/2023,Mystery
5591,1879,220,3,26.64,79.92,276,588,11/1/2023,Science Fiction
5592,1879,1718,4,33.02,132.08,276,363,11/1/2023,Non-Fiction
5593,1879,625,1,34.41,34.41,276,329,11/1/2023,Science Fiction
5594,1880,356,3,40.45,121.35,1540,45,5/19/2023,Romance
5595,1880,1773,3,26.59,79.77,1540,822,5/19/2023,Romance
5596,1881,1460,2,21.84,43.68,173,267,9/7/2023,Science Fiction
5597,1881,1462,3,48.37,145.11,173,360,9/7/2023,Romance
5598,1881,705,1,38.85,38.85,173,760,9/7/2023,Fiction
5599,1881,1638,3,47.75,143.25,173,31,9/7/2023,Mystery
5600,1881,1160,1,33.17,33.17,173,524,9/7/2023,Romance
5601,1882,415,5,48.15,240.75,605,360,4/7/2024,Romance
5602,1883,802,5,27.23,136.15,911,354,10/11/2022,Fiction
5603,1883,329,5,33.95,169.75,911,664,10/11/2022,Fiction
5604,1883,602,4,15.11,60.44,911,142,10/11/2022,Mystery
5605,1883,1021,1,15.22,15.22,911,12,10/11/2022,Science Fiction
5606,1884,957,3,12.83,38.49,1063,599,6/6/2023,Fiction
5607,1884,924,3,9.38,28.14,1063,591,6/6/2023,Romance
5608,1884,1178,5,36.35,181.75,1063,279,6/6/2023,Fantasy
5609,1884,2060,2,44.64,89.28,1063,328,6/6/2023,Fantasy
5610,1885,2164,5,15.22,76.1,721,487,10/11/2022,Fantasy
5611,1886,1720,5,16.23,81.15,472,185,11/26/2023,Mystery
5612,1886,96,4,21.08,84.32,472,216,11/26/2023,Romance
5613,1886,1660,3,26.84,80.52,472,397,11/26/2023,Fantasy
5614,1887,1423,1,24.14,24.14,1196,820,3/31/2024,Science Fiction
5615,1888,180,2,32.71,65.42,85,172,2/5/2024,Mystery
5616,1889,660,3,41.57,124.71,953,523,8/4/2024,Fantasy
5617,1890,804,3,19.71,59.13,1050,146,11/22/2023,Science Fiction
5618,1890,337,2,7.43,14.86,1050,418,11/22/2023,Science Fiction
5619,1890,1013,1,6.07,6.07,1050,182,11/22/2023,Romance
5620,1891,1645,1,29.81,29.81,1273,142,2/17/2023,Mystery
5621,1892,2163,4,30.91,123.64,689,280,5/11/2023,Fiction
5622,1892,18,2,21.62,43.24,689,167,5/11/2023,Science Fiction
5623,1892,2035,2,22.98,45.96,689,438,5/11/2023,Science Fiction
5624,1893,2070,4,40.26,161.04,873,289,1/31/2023,Science Fiction
5625,1894,240,2,46.52,93.04,924,767,7/26/2023,Mystery
5626,1895,256,2,42.29,84.58,958,414,4/3/2023,Mystery
5627,1895,431,5,48.13,240.65,958,514,4/3/2023,Non-Fiction
5628,1896,203,1,36.38,36.38,886,569,1/31/2024,Non-Fiction
5629,1896,367,3,24.2,72.6,886,463,1/31/2024,Non-Fiction
5630,1896,133,1,15.24,15.24,886,312,1/31/2024,Science Fiction
5631,1896,860,3,26,78,886,712,1/31/2024,Science Fiction
5632,1897,479,2,16.45,32.9,838,114,12/11/2022,Science Fiction
5633,1897,439,4,23,92,838,572,12/11/2022,Romance
5634,1897,406,5,24.37,121.85,838,727,12/11/2022,Romance
5635,1897,1912,5,33.83,169.15,838,15,12/11/2022,Non-Fiction
5636,1898,187,1,41.02,41.02,753,825,3/4/2024,Fiction
5637,1898,1590,2,19.21,38.42,753,610,3/4/2024,Romance
5638,1898,1454,5,11.91,59.55,753,432,3/4/2024,Fantasy
5639,1898,209,5,19.48,97.4,753,465,3/4/2024,Science Fiction
5640,1899,404,5,6.81,34.05,1648,44,9/7/2022,Fantasy
5641,1899,1167,4,27.73,110.92,1648,588,9/7/2022,Romance
5642,1899,2146,3,21.45,64.35,1648,366,9/7/2022,Fantasy
5643,1900,39,1,28.33,28.33,1019,513,12/5/2022,Non-Fiction
5644,1900,316,2,11.81,23.62,1019,180,12/5/2022,Non-Fiction
5645,1900,1793,3,10.77,32.31,1019,72,12/5/2022,Mystery
5646,1901,1384,5,24.63,123.15,650,268,9/30/2022,Mystery
5647,1901,679,1,39.7,39.7,650,430,9/30/2022,Mystery
5648,1902,1936,2,26.42,52.84,560,520,6/30/2024,Non-Fiction
5649,1903,2165,4,28.19,112.76,784,668,3/3/2023,Science Fiction
5650,1903,2141,1,35.76,35.76,784,387,3/3/2023,Mystery
5651,1903,1932,2,42.36,84.72,784,91,3/3/2023,Romance
5652,1903,1917,5,35.84,179.2,784,346,3/3/2023,Romance
5653,1903,231,2,12.9,25.8,784,677,3/3/2023,Fiction
5654,1904,459,4,16.29,65.16,51,803,12/9/2022,Fantasy
5655,1904,434,4,49.59,198.36,51,725,12/9/2022,Fantasy
5656,1904,113,5,43.77,218.85,51,392,12/9/2022,Fiction
5657,1904,2098,1,31.92,31.92,51,376,12/9/2022,Romance
5658,1905,1926,2,34.67,69.34,368,92,10/29/2022,Romance
5659,1905,532,2,46.79,93.58,368,729,10/29/2022,Romance
5660,1905,1574,3,39.61,118.83,368,381,10/29/2022,Fantasy
5661,1905,1971,4,36.94,147.76,368,313,10/29/2022,Non-Fiction
5662,1905,495,5,26.43,132.15,368,798,10/29/2022,Romance
5663,1906,1988,3,21.51,64.53,905,231,5/19/2024,Science Fiction
5664,1906,929,1,8.01,8.01,905,13,5/19/2024,Non-Fiction
5665,1907,1718,5,33.02,165.1,479,363,1/13/2023,Non-Fiction
5666,1907,435,1,12.97,12.97,479,536,1/13/2023,Mystery
5667,1907,746,3,31.82,95.46,479,17,1/13/2023,Non-Fiction
5668,1907,62,5,26.54,132.7,479,434,1/13/2023,Fantasy
5669,1908,1442,4,26.23,104.92,544,716,4/7/2023,Mystery
5670,1908,2051,1,11.45,11.45,544,652,4/7/2023,Fantasy
5671,1908,61,2,34.99,69.98,544,97,4/7/2023,Fiction
5672,1909,1201,2,49.14,98.28,1322,324,4/24/2023,Fiction
5673,1909,553,2,47.73,95.46,1322,84,4/24/2023,Fiction
5674,1909,1619,2,29.66,59.32,1322,215,4/24/2023,Romance
5675,1910,498,4,14.86,59.44,156,38,5/2/2024,Science Fiction
5676,1910,156,4,12.63,50.52,156,83,5/2/2024,Non-Fiction
5677,1911,1567,5,38.95,194.75,736,184,10/23/2022,Mystery
5678,1911,1444,4,20.31,81.24,736,595,10/23/2022,Fiction
5679,1911,1064,4,46.35,185.4,736,533,10/23/2022,Fantasy
5680,1911,1934,1,49.4,49.4,736,197,10/23/2022,Fiction
5681,1911,1594,4,43.37,173.48,736,766,10/23/2022,Romance
5682,1912,272,4,19.13,76.52,1847,290,10/7/2023,Romance
5683,1912,485,2,14.23,28.46,1847,585,10/7/2023,Fantasy
5684,1912,1494,2,26.63,53.26,1847,353,10/7/2023,Science Fiction
5685,1913,1319,1,20.58,20.58,169,696,11/15/2023,Romance
5686,1914,1666,3,23.8,71.4,604,253,7/19/2023,Fantasy
5687,1915,1591,1,9.44,9.44,1726,591,5/24/2024,Fantasy
5688,1915,19,4,47.2,188.8,1726,274,5/24/2024,Romance
5689,1916,892,2,16.89,33.78,1028,323,1/27/2023,Non-Fiction
5690,1917,191,5,48.26,241.3,1051,109,11/29/2023,Fantasy
5691,1917,1057,2,47.76,95.52,1051,151,11/29/2023,Fiction
5692,1917,1156,2,36.58,73.16,1051,157,11/29/2023,Non-Fiction
5693,1918,2205,2,11.36,22.72,1120,372,10/26/2022,Romance
5694,1919,561,3,20.04,60.12,1319,321,2/17/2024,Romance
5695,1919,2220,3,37.39,112.17,1319,256,2/17/2024,Mystery
5696,1919,2062,1,46.12,46.12,1319,430,2/17/2024,Romance
5697,1919,903,1,47.99,47.99,1319,782,2/17/2024,Fantasy
5698,1919,42,3,47.94,143.82,1319,166,2/17/2024,Mystery
5699,1920,1742,5,17.94,89.7,161,727,2/27/2024,Fiction
5700,1921,64,3,23.71,71.13,1610,101,1/20/2024,Fiction
5701,1922,192,2,12.72,25.44,567,471,10/16/2023,Romance
5702,1922,414,3,45.85,137.55,567,523,10/16/2023,Non-Fiction
5703,1923,1545,4,6.02,24.08,467,376,7/25/2024,Fantasy
5704,1924,1590,3,19.21,57.63,202,610,3/24/2023,Romance
5705,1924,1656,2,32.23,64.46,202,628,3/24/2023,Non-Fiction
5706,1924,947,5,27.64,138.2,202,244,3/24/2023,Fantasy
5707,1925,954,3,36.82,110.46,243,323,4/27/2024,Fantasy
5708,1925,372,1,22.39,22.39,243,763,4/27/2024,Romance
5709,1925,13,3,18.89,56.67,243,81,4/27/2024,Mystery
5710,1926,486,3,48.87,146.61,147,88,1/17/2024,Mystery
5711,1927,1723,3,49.95,149.85,738,819,12/3/2022,Mystery
5712,1927,637,4,30.97,123.88,738,346,12/3/2022,Science Fiction
5713,1927,2071,5,10.5,52.5,738,349,12/3/2022,Non-Fiction
5714,1927,1739,1,33.56,33.56,738,348,12/3/2022,Fantasy
5715,1928,1936,2,26.42,52.84,79,520,3/31/2024,Non-Fiction
5716,1928,1381,3,22.49,67.47,79,533,3/31/2024,Fiction
5717,1928,456,2,37.72,75.44,79,640,3/31/2024,Non-Fiction
5718,1929,313,4,19.58,78.32,1119,662,1/6/2024,Fiction
5719,1929,2019,3,39.8,119.4,1119,415,1/6/2024,Fantasy
5720,1929,404,2,6.81,13.62,1119,44,1/6/2024,Fantasy
5721,1929,960,5,26.38,131.9,1119,463,1/6/2024,Science Fiction
5722,1929,1525,5,14.73,73.65,1119,654,1/6/2024,Science Fiction
5723,1930,2076,1,46.62,46.62,411,120,10/5/2022,Non-Fiction
5724,1930,1399,3,34.86,104.58,411,411,10/5/2022,Mystery
5725,1930,1064,2,46.35,92.7,411,533,10/5/2022,Fantasy
5726,1930,1542,1,44.17,44.17,411,480,10/5/2022,Science Fiction
5727,1931,1892,2,41.98,83.96,684,394,6/13/2024,Romance
5728,1931,931,4,38.58,154.32,684,567,6/13/2024,Romance
5729,1931,78,2,12.92,25.84,684,515,6/13/2024,Mystery
5730,1931,1211,3,48.43,145.29,684,364,6/13/2024,Romance
5731,1931,1783,3,9.11,27.33,684,570,6/13/2024,Romance
5732,1932,1732,4,27.18,108.72,403,662,7/14/2024,Non-Fiction
5733,1932,1920,2,8.77,17.54,403,178,7/14/2024,Science Fiction
5734,1932,151,3,38.71,116.13,403,457,7/14/2024,Non-Fiction
5735,1933,1809,1,15.28,15.28,1383,446,9/18/2023,Mystery
5736,1934,1887,2,34.16,68.32,675,153,3/21/2024,Romance
5737,1935,2049,4,7.17,28.68,513,475,6/27/2024,Non-Fiction
5738,1936,1482,4,25.49,101.96,620,756,11/9/2022,Science Fiction
5739,1937,1969,5,21.76,108.8,1527,224,5/22/2023,Non-Fiction
5740,1937,942,4,12.61,50.44,1527,779,5/22/2023,Non-Fiction
5741,1937,251,2,20.66,41.32,1527,357,5/22/2023,Fantasy
5742,1938,1994,3,14.28,42.84,1671,710,11/18/2023,Fiction
5743,1939,935,5,41.38,206.9,1574,184,5/11/2023,Non-Fiction
5744,1939,66,2,12.16,24.32,1574,550,5/11/2023,Fantasy
5745,1939,1812,3,6.5,19.5,1574,129,5/11/2023,Non-Fiction
5746,1940,1236,5,39.46,197.3,1400,728,5/3/2023,Fiction
5747,1941,1881,2,23.27,46.54,1732,206,3/17/2024,Mystery
5748,1941,1571,1,28.2,28.2,1732,564,3/17/2024,Fantasy
5749,1941,664,5,31.44,157.2,1732,764,3/17/2024,Non-Fiction
5750,1942,1362,3,42.09,126.27,563,147,7/27/2023,Mystery
5751,1942,1616,5,46.77,233.85,563,249,7/27/2023,Mystery
5752,1943,605,4,35.73,142.92,391,560,8/20/2024,Science Fiction
5753,1943,762,5,21.83,109.15,391,316,8/20/2024,Fantasy
5754,1943,2115,3,43.13,129.39,391,206,8/20/2024,Mystery
5755,1943,188,4,21.27,85.08,391,802,8/20/2024,Fiction
5756,1944,1756,3,34.1,102.3,1446,777,9/23/2022,Science Fiction
5757,1944,558,1,25.95,25.95,1446,416,9/23/2022,Science Fiction
5758,1944,1825,4,49.27,197.08,1446,749,9/23/2022,Mystery
5759,1944,848,2,40.52,81.04,1446,631,9/23/2022,Non-Fiction
5760,1945,277,2,7.91,15.82,1238,240,7/4/2024,Fantasy
5761,1945,1386,2,24.17,48.34,1238,774,7/4/2024,Non-Fiction
5762,1945,1643,4,46.02,184.08,1238,437,7/4/2024,Science Fiction
5763,1945,1711,2,11.91,23.82,1238,300,7/4/2024,Fantasy
5764,1946,514,2,34.04,68.08,283,77,12/22/2023,Romance
5765,1946,2167,4,17.05,68.2,283,425,12/22/2023,Fantasy
5766,1946,2065,4,32.34,129.36,283,188,12/22/2023,Fiction
5767,1947,214,4,18.44,73.76,1752,538,9/13/2022,Mystery
5768,1947,124,3,36.21,108.63,1752,533,9/13/2022,Mystery
5769,1947,2118,5,18,90,1752,596,9/13/2022,Mystery
5770,1947,1612,5,33.1,165.5,1752,174,9/13/2022,Science Fiction
5771,1947,958,2,19.81,39.62,1752,461,9/13/2022,Fantasy
5772,1948,1371,3,29.72,89.16,1541,134,1/7/2024,Mystery
5773,1949,1064,1,46.35,46.35,1467,533,7/31/2024,Fantasy
5774,1949,1421,1,17.33,17.33,1467,494,7/31/2024,Fiction
5775,1950,594,4,16,64,1516,593,7/10/2023,Mystery
5776,1950,820,5,19.78,98.9,1516,541,7/10/2023,Romance
5777,1950,1713,1,15.19,15.19,1516,215,7/10/2023,Romance
5778,1950,1341,5,42.49,212.45,1516,534,7/10/2023,Romance
5779,1950,1841,4,38.61,154.44,1516,264,7/10/2023,Fiction
5780,1951,37,3,25.12,75.36,1113,115,2/13/2024,Science Fiction
5781,1951,786,3,15.21,45.63,1113,473,2/13/2024,Romance
5782,1951,1686,4,29.04,116.16,1113,372,2/13/2024,Fiction
5783,1952,1941,5,20.7,103.5,1869,446,12/19/2022,Science Fiction
5784,1953,1898,4,48.56,194.24,535,568,8/5/2024,Fiction
5785,1953,1389,3,40.05,120.15,535,592,8/5/2024,Science Fiction
5786,1953,1044,2,34.23,68.46,535,272,8/5/2024,Fiction
5787,1953,1788,1,29.95,29.95,535,581,8/5/2024,Science Fiction
5788,1953,114,2,21.37,42.74,535,205,8/5/2024,Fantasy
5789,1954,1064,2,46.35,92.7,18,533,6/25/2023,Fantasy
5790,1954,742,4,16.1,64.4,18,541,6/25/2023,Fiction
5791,1954,861,4,6.1,24.4,18,336,6/25/2023,Mystery
5792,1954,534,4,16.41,65.64,18,206,6/25/2023,Non-Fiction
5793,1954,845,2,40.12,80.24,18,450,6/25/2023,Fiction
5794,1955,722,2,47.58,95.16,1578,35,1/14/2023,Fiction
5795,1956,1975,1,43.85,43.85,614,649,5/13/2023,Fiction
5796,1956,436,1,23.98,23.98,614,290,5/13/2023,Fantasy
5797,1957,1520,4,38.34,153.36,578,204,3/6/2023,Fantasy
5798,1957,1745,5,40.21,201.05,578,384,3/6/2023,Fiction
5799,1957,495,4,26.43,105.72,578,798,3/6/2023,Romance
5800,1957,437,4,8.29,33.16,578,696,3/6/2023,Mystery
5801,1958,235,3,9.12,27.36,1685,720,4/19/2024,Fantasy
5802,1958,646,5,13.02,65.1,1685,477,4/19/2024,Science Fiction
5803,1959,1524,1,11.36,11.36,710,563,8/20/2024,Mystery
5804,1959,1184,3,44.71,134.13,710,30,8/20/2024,Romance
5805,1959,1656,5,32.23,161.15,710,628,8/20/2024,Non-Fiction
5806,1959,954,1,36.82,36.82,710,323,8/20/2024,Fantasy
5807,1959,1536,2,39.28,78.56,710,808,8/20/2024,Romance
5808,1960,1741,5,37.02,185.1,1604,120,7/5/2024,Science Fiction
5809,1961,850,5,29.7,148.5,828,288,7/25/2023,Mystery
5810,1962,767,1,18.83,18.83,831,395,10/15/2022,Fiction
5811,1962,739,4,6.41,25.64,831,58,10/15/2022,Romance
5812,1963,57,1,28.61,28.61,1684,339,12/31/2023,Fiction
5813,1963,1091,2,21.38,42.76,1684,601,12/31/2023,Mystery
5814,1963,1629,3,49.1,147.3,1684,396,12/31/2023,Non-Fiction
5815,1963,2030,1,14.6,14.6,1684,801,12/31/2023,Science Fiction
5816,1963,249,4,49.86,199.44,1684,285,12/31/2023,Non-Fiction
5817,1964,104,1,12.51,12.51,1188,597,5/25/2024,Mystery
5818,1964,1846,4,32.19,128.76,1188,87,5/25/2024,Non-Fiction
5819,1964,80,2,23.76,47.52,1188,692,5/25/2024,Non-Fiction
5820,1964,330,4,34.56,138.24,1188,718,5/25/2024,Science Fiction
5821,1964,795,4,32.95,131.8,1188,171,5/25/2024,Romance
5822,1965,1403,1,7.47,7.47,1552,293,5/3/2024,Non-Fiction
5823,1966,1193,5,45.24,226.2,1343,153,4/20/2023,Mystery
5824,1967,855,2,37.29,74.58,25,256,7/12/2024,Non-Fiction
5825,1967,1693,4,13.94,55.76,25,296,7/12/2024,Romance
